"","book_title","review_title","review_user","book_id","review_id","timestamp","review_text","review_score"
"1707","A Gentleman in Moscow: A Novel","A book to savor!","cooking gal","0143110438","R2XC4ASBQCTPXA","1556365637","A book to savor!  The Count is a delightful aristocrat and it was a pleasant adventure to follow his geographically restricted life.I found myself cheering him on as he creatively adapted to his circumstances.  The supporting characters were charming.  Highly recommend!",5
"1708","A Gentleman in Moscow: A Novel","Really good read!","SusieQ","0143110438","R1D9YTT2OIR7HC","1556365757","Easy read that can be put down for a while and picked up later.  Great story!",5
"1710","The Woman in the Window: A Novel","well written: a bit derivative","C. Parish","0062678426","RZ0H9COEAMXNB","1556366173","The quality of writing was excellent. But we have already had a heavy drinking, unreliable voyeur as protagonist in a thriller. There were many deft touches and interesting characters. I guessed her ""real""back story very early on. That said, there were plenty of good twists and turns. As we reached the climax, I kept thinking that this book was written to be made into a movie. Which it is.",3
"1711","A Gentleman in Moscow: A Novel","Excellent Read","Diana M.","0143110438","R1WJBXWCAOU11F","1556366537","Thoroughly captivating tale.  The protagonist, who could justifiably become morose at his abrupt change of fortune, instead creates a meaningful, joyful life within his confinement. True nobility of spirit; makes for full and satisfying read.",5
"1712","Cat and Nat's Mom Truths: Embarrassing Stories and Brutally Honest Advice on the Extremely Real Struggle of Motherhood","Amazing! A must read!","Sheila Christman","525574913","R2WKGZRKCTDCDM","1556366596","As a mother of 4 kiddos I can 100% relate to this book! What amazing human beings! I love that Cat and Nat don't sugar coat anything. They are the real deal! I plan to order a couple more and have them sent to my friends. This book will not disappoint! Thank you Cat and Nat for keeping it real for us mom's and giving me a good laugh!",5
"1713","After (The After Series)","Five Stars","Lindsey Yeary","1982111003","R19FSJP0A4RPMA","1556366612","Will read",5
"1714","QAnon: An Invitation to The Great Awakening","#BookBurningAmazon","Jenny Hatch","1942790139","R2Y6WF51VCHG8U","1556366710","A most excellent review of The “Quiet War” that has been bubbling under the surface of our society.Jenny Hatch",5
"1715","QAnon: An Invitation to The Great Awakening","Q IS REAL!!! Americans will be coming back together soon! Much love to all patriots!!!","bassin33va","1942790139","R2IBKSKJ33MJEY","1556366785","This book is the news, order this to prepare yourself and others for the mass awakening. Much love to all patriots WW.... WWG1WGA!!!",5
"1717","The Mister","Creating your own destiny","The Guide To Romance Novels","1984898329","R1BC8AWDJKN9V8","1556367040","The Mister is a gripping story about Alessia a young woman who leaves Albania to escape a dreadful betrothal to a violent man. Leave with the promise of a better life turns into disaster when Alessia finds out that the men are human traffickers. Escaping and running to London to stay with her mother's best friend she finds work as a house keeper.
Maxim Trevelyan is grieving the sudden death of his older brother, Kit having died means Maxim inherits the Earlship. Maxim has never had to work seriously in his life, he was the spare son so none of the responsibility was his it was always meant for Kit. Now, trying to come to terms with a huge responsibility he was never trained for has left him feeling lost. The only light on him life seems to be his housekeeper Alessia, she is a beautiful young woman who has captured his attention like no other.
Trouble soon finds them as the human traffickers have found her.",5
"1720","The Woman in the Window: A Novel","Suprisingly good","Sarah","0062678426","RM1UUH0HMEIBD","1556367235","Took a while to get into the book. But very surprised at all the twists and turns along the way which made it more compelling. Not as much of a page turner, edge of seat, nail biting book as I thought it was going to be but never the less still a great read.In the beginning I felt the style of writing with its many short sentences and full stops, we're difficult to read, but grew on me as the book went on.",3
"1721","The Woman in the Window: A Novel","Recommended by AARP","T. Masters","0062678426","R3B10G443W3QL9","1556367355","Can't seem to get into this book.  Recommended by AARP, I was excited to read it, however the plot seems so strange and the sick elder lady doesn't impress me at all.  Still have half the book to go after over a month.  Maybe just not my style?",3
"1722","The Woman in the Window: A Novel","It was alright","AK Kirk","0062678426","RDZYAXLD68QTK","1556367373","To me the main character was hard to like and kinda a dumba**.  I had zero sympathy for her, especially after learning how she landed in her plight. The other characters were pretty one dimensional. Not a huge fan of 1st person present tense but the author made it work and, given the story told, it made sense to use. The one thing I really didn’t like was the unceasing clever similes, which drew me out of the story. Would a drug and wine addled woman really be looking/describing the world that way? It was way over the top.",3
"1723","A Gentleman in Moscow: A Novel","A quiet masterpiece","Susan","0143110438","RHN775669DRT","1556367437","I really enjoyed this book.  It's a quiet gem with lots of personality, history and engaging characters.  So much sage advice about how to live an abundant life no matter your circumstances.",4
"1724","The Woman in the Window: A Novel","WOW","Cubeez2","0062678426","R15KVKCMI9HNUW","1556367613","My fist book read of 2018 and what an excellent book to start the new year.  Now I can begin to go to bed earlier, until I find my next book, but it will not be a exciting as this.  Please read it it's really good. Lots of mystery, suspense and surprises.  Extremely well written.",5
"1725","A Gentleman in Moscow: A Novel","greatly enjoyed the book","amy laidlaw","0143110438","R3M09O1R85D7N5","1556367677","greatly enjoyed the book, now want to read Rules of Civility - this was about a past era (even for this almost 78 year old) but relates to much of what I remembered from my parents - maybe things turned out a little too well at the end but I was glad they did - learned something about the Russian revolution",4
"1726","Pet Sematary: A Novel","Who is Al Shockley?","M. Bergen","198211598X","R3UQ2J9MO18VW0","1556367692","SPOILER, AND A MYSTERYJack Torrance's life is unraveling. He drinks, he loses his job, he hurts his son. Sounds like a lot of people you might know. Desperate for a job, he takes a position at a creepy old haunted hotel in the middle of winter. Then spooky things start happening. But that's not even the horror part of this story.What I noticed was that every time something bad happened to Jack, guess who was ALWAYS with him? Good ol' Al Shockley. When he hit a kid's bike in the road (with, mysteriously, no kid attached), Al was with him. When somebody rigged the timer (or did they?), Al was hanging around. When he went to bars and drank, Al was his drinking buddy, even though Al knew Jack had a drinking problem. Al got him the job at the hotel. Good ol' Al. When Jack is killed and his traumatized wife and son are staying with Dick Halloran for a while, what does Wendy say? ""I think we'll take Al Shockley up on his offer."" The end.OMG. Al Shockley is an undercurrent in this entire book, easy to overlook if you blink, or if you don't understand that Stephen King doesn't put irrelevant characters in his books.""Somebody"" wants Jack out of the way. Somebody wants control of Danny and his gifts. Why, and who? And what are they going to do with it? You can probably guess who I'm thinking of. The brilliance of this novel is that open-ended question that most readers miss completely - the faint but sinister presence of Al and his undefined motives. A mystery with no ending. A book that's more horrifying for its insinuations than for its graphic imagery. That's probably the reason this book sticks in my memory more than any other of King's works. Brilliant, Steve.",5
"1727","The Woman in the Window: A Novel","Slow start","Amazon Customer","0062678426","R1O241QDOUVZDE","1556367835","This book had a slow start. Lots of character development. The action starts almost halfway through the book, them falls back into more character development. The entire story follows the main character who has agoraphobia and drinks too much and over medicates. It's hard for her to keep track of herself and it got really boring when she was trying to figure things out through the drinking and pills she took. The second half of the book is when things got interesting, but at that point I was over the book.",2
"1728","Master & Apprentice (Star Wars)","A Fun and Rewarding Journey","Skuldren","0525619372","R2DDGUQYFORQ8F","1556367847","It’s amazing to think that after all these years, and hundreds of Star Wars books, Qui-Gon Jinn has remained a mysterious and unexplored character. Aside from Jude Watson’s young reader series Jedi Apprentice (which came out 17 years ago, is now Legends, and is out of print), there have been very few stories exploring this captivating Jedi who we first saw in The Phantom Menace. Beyond that film, our knowledge of the character is very limited. We know he was an apprentice to Count Dooku, and that he was the master of Obi-Wan Kenobi. But who was this mysterious Jedi master, one quick to believe in Jedi prophecies of a chosen one, one who Dooku teased would have joined him and the Separatists if he were still alive, and ultimately the one who taught Master Yoda how to become one with the Force? Finally we have a book that begins that exploration of the character. Master & Apprentice not only yields a better understanding of Qui-Gon, but also Obi-Wan, the Jedi prophecies, the Jedi council, and Count Dooku himself. On top of all that, it’s a great read with enjoyable characters and entertaining plot. It’s hard to ask for more.

Set around seven years prior to The Phantom Menace, this book explores the relationship between Qui-Gon and Obi-Wan as they set upon a mission to a far off world that will define the destinies before them. There is a queen coming to power on a planet called Pijal and a representative of the Republic is needed to oversee a treaty that will open up this area of space to an important hyperspace corridor. If all goes well, it will mean much needed supplies and resources for isolated worlds. But of course there are complications. Apparently not everyone is happy about the upcoming events, and an opposition movement presents problems that the Jedi will have to investigate. Things get more complicated and messier from there as the tension builds and the plot unfurls. Without spoiling anything, it provides an enjoyable backbone that drives the story along.

Adding to the main story is a series of subplots which are just as interesting and enticing. One of the biggest underlying themes that is explored is that of slavery. Going to Pijal, Qui-Gon and Obi-Wan come face to face with it and have to reconcile how such a practice can exist and why the Jedi have not done more to combat it. Some of the new characters introduced in the book get woven into the slavery plot, and it becomes a very compelling element to the story. Not only is it a good story point in itself, but it builds upon the greater story of Star Wars and Anakin Skywalker’s position as a slave. Beyond that, the book explores the Jedi prophecies and the Jedi mystics. It establishes Qui-Gon’s interest in them, how that came to be, why they are somewhat taboo in the Jedi Order, and how they become so important to Qui-Gon going forward. Again, it’s a very interesting element to the story and it adds to the greater picture as it ties-in with the films and animated series. The exploration of those prophecies also leads to the exploration of Dooku.

While the cover of the book features Qui-Gon and Obi-Wan, the title embraces much more than just those two. We get a deep look at Qui-Gon and Obi-Wan’s relationship, which is nowhere near as smooth as I thought it would be. The friction between the two is actually a wonderful surprise as it adds to the tension in the book. Through this adventure, we see where that relationship could have gone, and where it ultimately heads. But beyond them, we also get a glimpse of Dooku and Qui-Gon as master and apprentice, which is so tantalizing delicious. There are passages threaded throughout the story that provides a peek into the past and show us moments of what their apprenticeship was like. We gain insight at how Qui-Gon looked at Dooku, and insight on just who Dooku was as a Jedi, and the clues of his fall. Plus we learn of another apprentice Dooku had which helps shed more light on this mysterious character who chose to leave the order and become a Sith.

It’s hard to say too much without giving away the plot or spoiling anything, but it’s certainly worth the effort. Master & Apprentice is a great read that offers enjoyment on many levels for Star Wars fans. It’s a wonderful exploration of the characters, the Force, Jedi, philosophy, and finding one’s purpose in life. It’s both a fun journey and a rewarding one as you learn more about the greater story of Star Wars, and the personal journey within this one. I give it a five out of five.",5
"1729","Neon Prey (A Prey Novel)","Predictable","Roger Pflug","0525536582","R3RURJ6BL8SG6T","1556367874","I enjoy these books. Lucas and Virgil do crack.me up. This one wasn't as good as the other books. The author is very smooth and you can tell how much he enjoys his characters. I will read the next one and pass this one o. To my husband. Thank you for entertaining me today.",5
"1730","The Woman in the Window: A Novel","Predictable. He has a ""voice"" and the original writing ...","Penelope Karageorge","0062678426","R34BTO8A5X7ZA0","1556367955","Predictable. He has a ""voice"" and the original writing style kept me going. It's a mish-mash of other plots. Clever. The last chapter is so obviously cinematic. This book has ""make me  into a movie"" written all over it...I read it on a Kindle which against my will skipped a few chapters, but they were not missed. Finn has talent - now I suggest that he write a book.",2
"1731","The Woman in the Window: A Novel","My vacation read, not impressed. But I’m PICKY.","kayla roberts","0062678426","R2G1LG3F6G66U5","1556367973","I give this 3 stars because IF at 100 pages I’m not 100% intrigued, it’s not good to me. It only gets good 250 pages in. BUT I only read on vacations so I’m picky! When I read a book 2-3 x a year I want it to be absolutely fantastic, if that you then nope.Now if I read all the time , yes.",3
"1733","Lies My Doctor Told Me Second Edition: Medical…","Important work.","Karoly Debreceni","162860378X","ROA4L6ZQFRXFK","1556368046","Smart and entertaining.Oh, and very useful.Thank You.",5
"1736","Simple Cake: All You Need to Keep Your Friends and Family in Cake","Wonderfully beautiful book.","Kia Hodge","399581421","RCYBICC9L96W8","1556368138","“Thanks for the free book, @tenspeedpress! I'm not much of a baker, but honestly this book may change that. There are some simple and beautiful recipes, but pack quite a punch in regards to flavor. As of now i've cooked three of the cakes and find that every recipe is spot on. I really appreciate the recipes being straightforward and easy to relate too. Great job on the book.",5
"1737","A Gentleman in Moscow: A Novel","Loved this book","patrica papciak","0143110438","R27GFFZBG01WOG","1556368397","Loved this book. Very clever. Well developed characters. Totally creative, imaginative material. Loved the philosophical points, different twist on the history. Intelligent but fun use of language. Very bright spot in my reading. <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>",5
"1738","The Mueller Report: The Final Report of the Special Counsel into Donald Trump, Russia, and Collusion","Mueller was head man in charge of the FBI on 9/11 & he claimed no forewarning but","Philter","1510750169","R6O9UY7H19TZF","1556368416","...the 9/11 Congressional report (from congress), not be confused with the 9/11 commission report, tells you a different story but don't expect the main stream media to tell you about this as it would upset the social constructs used to control our society. The other example is what's in this publication and what's not being reported or underrepresented by the same MSM and other reviews of this document.

""With all the distractions of terror and war, few Americans realize that in 2002, a Congressional Joint Inquiry was formed to investigate the 9/11 attack. The investigation was an unprecedented act by the U.S. congress. Never before had the two permanent intelligence oversight committees, one from the House and One from the Senate, collaborated on an investigation.""

You can find the Joint Inquiry Into Intelligence Community Activities Before and After the Terrorist Attacks of September 11, 2001 (Volume One) presenting factual information in that report by clicking on my profile.

Additional material from people who work the mass media platforms presenting first hand eye witness accounts reporting they can't tell you the truth can be found in the publication, Into The Buzzsaw: LEADING JOURNALISTS EXPOSE THE MYTH OF A FREE PRESS by clicking on my profile.

Although I think this fake investigation ""authorized"" by Rod Rosenstein who also happen to approve one of the fake FISA warrants and THEN recommend to the POTUS to fire Comey trying to black mail the POTUS, was the same Rosenstein who authorized Robert Mueller to cover up the coup attempt after Comey was fired for his misconduct is just insane that it all really happened, I have obtained this publication and wanted to share some key points it seems most are forgetting all while looking for red meat to validate this coup attempt.

Kindle section 605 reports the investigation did not establish the members of the Trump Campaign conspired or coordinated with the Russian government in its election interference activities.

Kindle section 637 notes the investigation applied the term, “coordination” in that report did not establish the Trump Campaign coordinated with the Russian government in its election interference activities.

Kindle section 651 again notes the investigation did not find any evidence any U.S. personal conspired or coordinated with the IRA.

Kindle section 680 repeats that the investigation did not find any member of the Trump campaign [conspired] or coordinated with the Russian Government in its attempt mess up the 2016 election.

Kindle section 783 notes that ""...while the investigation identified numerous links between individuals with ties to the Russian government and individuals associated with the Trump Campaign, the evidence was not sufficient to support criminal charges. Among other things, the evidence was not sufficient to charge any Campaign official as an unregistered agent of the Russian government or other Russian principal. And our evidence about the June 9, 2016 meeting and WikiLeaks’s releases of hacked materials was not sufficient to charge a criminal campaign-finance violation. Further, the evidence was not sufficient to charge that any member of the Trump Campaign conspired with representatives of the Russian government to interfere in the 2016 election.""

Kindle section 783 references George Papadopoulos pleaded guilty of lying to investigators “about, inter alia, the nature and timing of his interactions with Joseph Mifsud,…” however, Judge Moss who rendered the two weeks in jail for Mr. Papadopoulos noted, “I don’t have any reason to believe and I don’t think there’s any reason in the record to conclude that Mr. Papadopoulos had any desire to aid Russia in any way, to do anything that was contrary to the national interest.”

Kindle section 797 notes the Mueller investigation did not find that any “official’s efforts to dilute a portion of the Republican Party platform on providing assistance to Ukraine were undertaken at the behest of candidate Trump or Russia. The investigation also pointed out that a meeting between Kislyak and Sessions in September 2016 at Sessions’s Senate office was nothing ""more than a passing mention of the presidential campaign.”

Kindle section 3996 notes again the Mueller investigation did not find any evidence the “Campaign coordinated or conspired with the Russian government in its election-interference activities.""

Once again, Kindle section 4161 notes the evidence was not sufficient to charge anyone connected to the Trump Campaign acted as an “agent of a foreign principal within the meaning of FARA or, in terms of Section 951, subject to the direction or control of the government of Russia, or any official thereof” Specifically, the investigation found no “evidence likely to prove beyond a reasonable doubt that Campaign officials such as Paul Manafort, George Papadopoulos, and Carter Page acted as agents of the Russian government-or at its direction, control, or request-during the relevant time period.""

Kindle section 9778 references there was no evidence to show the POTUS was involved in an “underlying crime related to Russian election interference.""

Finally, Kindle section 10398, notes to vol II: notes “8. presents ""As discussed in Volume I, while the investigation identified numerous links between individuals with ties to the Russian government and individuals associated with the Trump Campaign, the evidence was not sufficient to charge that any member of the Trump Campaign conspired or coordinated with representatives of the Russian government to interfere in the 2016 election.”

There's more but I think my point has been reasonably presented in that it's been a coup attempt in our nation to cover up the real crime by the leadership of various Intel orgs in this nation as the POTUS and the rest of America are the victims.

Additional documents from my government presenting my observations has a historical justification can be found here:

DOJ OIG REPORT INTO CLINTON EMAIL INVESTIGATION: DOJ OIG RELEASES REPORT ON VARIOUS ACTIONS BY THE FEDERAL BUREAU OF INVESTIGATION AND DEPARTMENT OF JUSTICE IN ADVANCE OF THE 2016 ELECTION

The FBI, COINTELPRO, And Martin Luther King, Jr.: Final Report Of The Select Committee To Study Governmental Operations With Respect To Intelligence Activities

1963 JFK Assassination: Final Report of the Assassination Records Review Board - President John F. Kennedy, The JFK Act, Investigations, FBI and CIA, Zapruder Film, Medical and Ballistics, Critics

The Nelson Rockefeller Report to the President, June 1975

Project MKULTRA, the CIA's program of research in behavioral modification",4
"1739","The Woman in the Window: A Novel","A Man Author Writing from the Narrative Viewpoint of a Woman","Jill Levin","0062678426","RFI6O2EQSM8OS","1556368495","Just heard an interview with A.J. Finn, a man, talking  the strong woman who has her flaws as the protagonist of this book. I don’t know that his Dr. Fox was as different from other women protagonists that I’ve read before, but I did like the way modern technology figures into the storyline that could be Alfred Hitchcock if there were computers and smart phones.",3
"1740","The Contentment Journal","Perfect size and excellent quality!","CRyan","1942121105","R9AKFKIHO7WBC","1556368570","I was so pleasantly surprised at how this felt when I received it. I love the size, not too big/bulky and not too small. Perfect for writing in. It is also a beautiful book with a very nice linen cover and the paper quality is so good!!! This would make an excellent gift for yourself or someone else.",5
"1741","The Woman in the Window: A Novel","Really good, but too long.","Mayhen Vinson","0062678426","R22M5PKE8VS3PE","1556368573","I really liked the book, but it was about 1/3 longer than it needed to be.  The author dealt too much with the woman's agoraphobia.  However, there were many surprises and our bookclub thoroughly enjoyed it.",4
"1742","Cat and Nat's Mom Truths: Embarrassing Stories and Brutally Honest Advice on the Extremely Real Struggle of Motherhood","A MUST have for all moms !!!!","Nicole","525574913","R1PWXSK4J1IZV1","1556368583","I laughed.. I cried.. and found my happy place with my new best ""book friends"" !! Giddy Giddy",5
"1743","A Gentleman in Moscow: A Novel","Triumphant saga.","Grandma Karen","0143110438","R30Y032IPOZ5IF","1556368817","What a captivating story. It was informative, thought provoking and delightful. The prose was lovely and the characters were spellbinding. I hated for it to end.",5
"1744","A Gentleman in Moscow: A Novel","Fun read","Amazon Customer","0143110438","RIGZCASXH9A0J","1556368937","Great story. Wonderful characters.  Engaging story that follows the history of the Bolshevik revolution from Count Rostov's point of view.",5
"1749","The Woman in the Window: A Novel","Top-Notch thriller that would make Hitchcock proud","D. Cox","0062678426","R2N3IDFYAXG8BU","1556369155","The Woman in the Window was a decent thriller.  Yes, it ""steals with pride"" from Jimmy Stuart and Hitchcock's Rear Window, but the author provides some good misdirection and honestly interesting twists and turns.  You feel for the main character and what she is going through.  It kept me reading and definitely sucked me in.  Very enjoyable read.",4
"1750","The Woman in the Window: A Novel","Nice read","H. Miller","0062678426","R2M243JK2YSMPX","1556369233","This is a well written book that moves from beginning to end very quickly. The character is sympathetic and interesting but the plot is a bit predictable and tedious at times as she flushes out her characters in the early chapters. I would recommend this book topeople are vacation or traveling in a plane. It will be very enjoyable to them and a nice read.",4
"1753","A Gentleman in Moscow: A Novel","Highly recommended.","DanF","0143110438","R2YH2T3YFK4KUX","1556369477","A fine and easy read. Well written about interesting characters",5
"1754","A Gentleman in Moscow: A Novel","the book is an amazing tour de force for the author. May live long and write many, many more.","D.P. McHenry","0143110438","RQFWMNELMB6R1","1556369482","A Gentleman in Moscow is the best book I have read in five years! Towles is a genius! His characters, setting, plot, etc. are lifelike. A must read!",5
"1755","Clean & Lean: 30 Days, 30 Foods, a New You!","Great book written by a great doctor!","Tonya","1250114942","R2KSUKF921WT8A","1556369496","Wonderful book! If you’re wanting to change your life & feel better, THIS is the plan! Nothing else has worked for me...until now!
It’s easy & well written. You won’t be disappointed!",5
"1757","The Woman in the Window: A Novel","however I was glad to finish it","Elizabeth B","0062678426","R3JGEUSSBBHE0R","1556369575","I found the book frustratingly slow to get any momentum and the scenario of 'damaged, alchoholic woman of a certain age with voyeristic tendancies' is becoming a bit overdone, and obviously written by a man. Most of the action is in the last section of the book with an interesting twist, however I was glad to finish it.",3
"1758","The Miracle Equation: The Two Decisions That Move Your Biggest Goals from Possible, to Probable, to  Inevitable","Powerful, Life-Changing Information","Hugh Harrison","1984823701","R3OMOEH72DJE4Z","1556369602","The Miracle Equation is simple to understand, but incredibly powerful. I have read and implemented much from Hal's other books, The Miracle Morning and The Miracle Morning for Writers, which enabled me to become a published author with a few books under my belt already. So I was very excited to see Hal dig even deeper in the Miracle Equation. I think it's his best work, and challenged me personally to take on some huge goals that I've been putting off. I'm already very excited with the results and have seen the ripple effect the Miracle Equation has on other areas of my life, not just the mission I decided to undertake. 

Valuable, life-changing information that enables ANYONE to transform their life with two simple decisions.

What will you do with it?",5
"1759","Discrimination and Disparities","Five Stars","ColonelDavis","1541645634","R3EM9ES18POSWC","1556369658","As always, PhD Sowell provides an enjoyable and spot on read.",5
"1761","Pet Sematary: A Novel","Three Stars","frank","198211598X","R1BC006ISYD5UJ","1556369740","A slow read for me.",3
"1762","The Mister","Not what I wanted","The Guide To Romance Novels","1984898329","R3DZWNQKNOD1VR","1556369832","Not what I wanted. I expected the same depth and uniqueness this author brought us in 50 Shades. Instead, it's a tripe romance indicative of any romance novel: secrets kept, lovers feel betrayed, the crisis, and everyone makes up at the end.
I found it confusing that he put kilos of petrol in his car but measured velocity in mph.
They converted British sizes into US despite being in London, and other oddities made it feel like an American writing poorly about British modern life. They needed a passport between Britain and France, yet traveled the rest of the Shengen region passport free.
Whoever did the editing for this romantic drivel should be fired for not verifying British culture. They referenced the trunk, not the boot, of the car, and flashlights, not torches.
Add the poor language into poor character development, and next to no reason for some spurious characters, and it's worse than picking up Nora Roberts,Robert's, a it feels it was trying to be.",5
"1764","The Woman in the Window: A Novel","A Modern Hitchcock","J. Rossetti","0062678426","R1WFPZK0GHG6I4","1556369893","Loved it. This is one of my new favorite books. Excellent writing, fast paced, twisty plot, unpredictable characters. Just fabulous. Now, this needs to be made into a movie pronto. Someone tell Reese Witherspoon she has her next Gone Girl to produce here!",5
"1765","Free to Focus: A Total Productivity System to Achieve More by Doing Less","Free to Focus = Less Stress and More Control","Toni M Johnson","0801075262","R3NEWDXOYTUYWZ","1556369933","I started following Michael Hyatt about 5 years ago. I learn something new that I can apply to my business or personal life every time I read or listen to him. Free to Focus helps me to feel more in control and less frazzled and stressed. Thanks Michael Hyatt & Co!",5
"1767","The Mister","Amazingly done.!!","The Guide To Romance Novels","1984898329","R2NMR0IQ4SHO93","1556369980","Superb and so romantic.!!
Love the story between Alessia and Maxim, they are so perfect for each other.!!
E.L. James did it again.!!
A beautiful story from the start and end, a beautiful story that keep you excited through the end.!!
Highly recommend it.!!",5
"1768","A Gentleman in Moscow: A Novel","I didn’t want it to end.","Mary Ann Marko","0143110438","RI9MBFAW58LY0","1556370077","Historical fiction at its best. Great characters. Good depiction of the times.",5
"1769","131 Method: Your Personalized Nutrition Solution to Boost Metabolism, Restore Gut Health, and Lose Weight","Inspiring","Amy Hansen","1401956785","R25LTNWFVKXIVV","1556370111","Chalene is a huge inspiration, and this book is no joke when it comes to health and nutrition. Beautiful pages full of awesome recipes. It's like a beautiful text book full of life-changing information.",5
"1771","Supermarket","Amazing Fire","Amazon Customer","1982127139","RF3N66QJ3UEKZ","1556370462","This book is amazing, as a Logic fan I was expecting some fire content, and let me tell you this is a book is so combustible I keep it in my freezer. I love Flynn and the setting makes it realistic enough that connecting with the characters and their motivations is a snap. Totally a 10/10 and will become a classic for our generation",5
"1773","The Woman in the Window: A Novel","... it’s release you just know it’s going to be good and I’m so pleased to say that this is ...","Amy@Novelgossip","0062678426","RM9Q01W7H7OMQ","1556370655","When a book is optioned to be a movie before it’s release you just know it’s going to be good and I’m so pleased to say that this is worth all of the hype and I can absolutely understand why I’ve been seeing it everywhere. There is something very cinematic about the way this is written, it really is begging to be a movie and I’ll be anxiously awaiting it’s eventual release.The best psychological thrillers keep you guessing and there is much back and forth here. Anna is a woman on the brink, she’s unraveling at the seams but she isn’t your standard, is she reliable or isn’t she narrator. I was fascinated by the insight into Anna’s mind and loved not knowing exactly what she would do next, that sense of unease is a must for me in a psychological thriller. Not only is she incredibly well drawn the entire book is multifaceted and well accomplished, you can tell that Finn knows exactly what he’s doing and every element of the plot has a purpose, a reasoning behind it and I was blown away several times while reading this.This starts off slower but the pacing gradually increases throughout the book all the way up until a breathless, tense ending. There was something menacing about the style of this book, an unnerving feeling that made me anxious but also totally engaged. It’s on the longer side, especially in my experience of a thriller, but at no point did it feel drawn out or just too much. You know how sometimes it seems like authors are trying to hard, whether it’s with crazy, unbelievable plot twists or overdone writing that drags on? There was not a hint of that here and the fact that this is a debut is all the more impressive, I’ll be following Finn’s career closely.",5
"1775","The Matriarch: Barbara Bush and the Making of an American Dynasty","Easy to read","Jill Meyer","1538713640","R2YN09UN1EIZLV","1556370707","I am from Houston and I attended the same Episcopal Church as Barbara Bush. But after reading this book, I actually liked her less.

We all know Barbara Bush was known for her sharp tongue...and, considering her reaction to Donald Trump, Mrs. Bush could obviously ""give much better than she could get"". While as a Mother, I would also have disliked Donald Trump for referring to my son's low-energy...but blaming President Trump for a 92 year old woman having heart issues is a bridge too far. The book also made several statements about Mrs. Bush jogging in Memorial Park in Houston. Really? Does anyone believe she was a jogger? Come on.

I am not sure how Barbara Bush could have championed abortion (including late term abortion) after losing her own child at age three. I suspect the statements in the book may reflect the author's own beliefs since after the author broached the subject with Barbara Bush, Ms. Bush should have been able to defend her opinion based on a child's right to life. --Barbara and H.W. Bush did not attend Robin's original burial either (the remains were later moved to the Presidential Library at Texas A&M University.) Why did they not attend? I understand they sat by Robin's side as much as possible before little Robin died...but I have never known anyone who ""chose"" not to attend a close loved one's funeral. They made time for golf. ...it seems they could make time for their dear child's burial.

However, I appreciated Barbara Bush's honesty about depression. I hope her openness will help others work through their issues and realize there is a brighter future ahead of them. She had to have a true sense of survival to make it through her life changing events.

I also appreciate Barbara Bush's charitable efforts on behalf of adult literacy. It was time well spent.",5
"1778","A Gentleman in Moscow: A Novel","Beautifully Written","Laura","0143110438","R17DH94MYI1D44","1556370977","I absolutely loved this book and took my time reading it to savor every moment.  If you appreciate beautiful writing, this is for you.",5
"1779","Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals","So Empowering!","Jaime Fickett","1400209609","R3AKCP9DFB8N0F","1556371076","I am a huge Rachel Hollis fan and this book smashed my expectations.  I worried this book would be a similar message to what was in her first book, but it really wasn't.  This book was so empowering to me.  She has really helped me change my perspective on what, as a grown woman, I can and should be doing.  It is not selfish to take care of yourself and to make yourself one of your own priorities!  I think all women should read this book.",5
"1780","The Woman in the Window: A Novel","So so","Sardonika","0062678426","R38B7UJZ2C1CC","1556371093","I feel like I overpaid for this book. I have always read a lot but now the few good authors are getting old and the new ones not so great. I read so much that I try to get ones that are “free” to me but they are mostly so very bad that I splurged on this one. Wasn’t badly written but there were no surprises. Entirely predictable. Disappointing.",3
"1782","The Woman in the Window: A Novel","Reminiscent of others with fresh twist(s)","M. Wiren","0062678426","R2Q92G4DU3WCDF","1556371393","Hard to review without divulging clues. The book starts out slowly but definitely catches its pace in the second half.  I personally found the various but constant references to her compulsive drinking to be a bit of overkill, but if you can look past that it's a fun book.",4
"1783","A Gentleman in Moscow: A Novel","A novel of how one aristocrat lived with the Russian revolution.","Adel  McGuirk","0143110438","R4RUHN14L4C01","1556371397","I liked how the author wove a story into the changes that happened in the Russian revolution..  It gave an insight on how communism developed and prospered in Russia.",5
"1785","The Woman in the Window: A Novel","Spellbinding","Annie","0062678426","R162R69NJ0AJ7E","1556371435","I gave this book 5 stars because it held my interest right from the first chapter. It’s a book that envelopes you from the start and while you cannot wait to find out the outcome-you don’t want it to end.",5
"1787","Becoming Supernatural: How Common People…","Connecting with the divine!","Amazon Customer","1401953115","R3KWHKZF5IIMWU","1556371494","Amazing, transformational book. It’s a manual for spiritual living.",5
