"","book_title","review_title","review_user","book_id","review_id","timestamp","review_text","review_score"
"5590","Next Level Basic: The Definitive Basic Bitch Handbook","Love stassi!","DanaP","1982112468","RJ7HFN4NNMNFF","1556198481","Excited to read this book AND gift it",5
"5591","The Woman in the Window: A Novel","Riveting","SharonB","0062678426","RAJGTYMONU6Y2","1556199253","Riveting, engrossing, astounding.  It's difficult to find the correct adjectives to describe this novel.  It's that amazing.  The writing style is unique and captivating.  The character development is superior.  The protagonist is a woman who is complex, flawed, strong and believable.  Each time I thought I knew all the backstory, I was surprised once again.  I've found a new ""must read"" author and cannot wait to read what he creates next.  Highly recommend!",5
"5592","Pet Sematary: A Novel","An oldie but goodie, just as scary and haunting as the first time I read it","Adriannicus","198211598X","R8VV916VDJ4JT","1556199354","Despite the fact that this was written so long ago, and many of the elements are nostalgic (party lines for one) this book still manages to make you want to turn all the lights on in the house as you settle down to read another chapter. If you're like me, and you can't put a good book down, this will be a super fast read. The characters are well developed and engaging, and you really get to caring about them. I wouldn't hesitate to recommend this title.",5
"5593","The Pho Cookbook: Easy to Adventurous Recipes for Vietnam's Favorite Soup and Noodles","Yumm!","Paul A. Johnson","1607749580","R2TG9KL9U6YN9","1556199482","This is one of the best and well written cookbooks I own. Nothing is left out, very thorough. The author makes each recipe approachable even to a novice Pho cook. Every ingredient, tool or technique is included. Highly recommended!",5
"5594","The Woman in the Window: A Novel","A Wonderful First Novel with a Twist","7 Boys Gramma","0062678426","R39A8CHAFOHN30","1556199493","""The Woman in the Window"" was an exceptional first novel and a compelling mystery thriller!  A.J. Finn was able to weave a wonderful story with intriguing characters and a complex story.  The book, at first, reminded me of ""Rear Window"", but I found it much more interesting and with a wonderful twist.  I would recommend this book, but I might add make sure you have a bit of time to read it as I couldn't put it down after I began the story.  I couldn't wait to find out what would happen next.I will look forward to A.J. Finn's next novel.Enjoy the Moments",5
"5596","The Woman in the Window: A Novel","A fun and fast read!","Erin","0062678426","R3F6EEIMWEB872","1556199553","I read some of the bad reviews on here and I do understand where they are coming from but at the same time I wasn't beginning this book expecting the best, scariest most thrilling mystery novel ever written!  I love mysteries and complicated thrillers and to me this book was like junk food something that was light and fun to read. The pages turn quickly but I actually feel thats due to the skill of the writer not because it is poorly executed. There were a number of great and original analogies  and I do feel he created a nice story and in this case set it up to be possibly a better movie then the book.",4
"5597","A Gentleman in Moscow: A Novel","Amazing tale and well constructed story","Book Lover","0143110438","R34T6DOC6ICT0R","1556199557","I read ""Rules of Civility"" and loved it.  This book is even better.  One of the best books I have read in the past two years.  I highly recommend it and have encouraged friends and family members to read it.",5
"5598","Someone Knows","Not like her previous books","J.K","0525539646","R1LYXMP5T8XU2R","1556199842","I love her books and anxiously await their publication every year, but I could not get into this book at all. Seemed like this has been done before and there was no suspense for me. I ended up skimming the last 100 pages just to get it done.",5
"5599","Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals","Rachel did it again!","A Happy Customer","1400209609","R310F5LMEJDMCM","1556199859","Rachel did it again! This book was AMAZING! If you loved Girl, Wash Your Face this book is an excellent follow up. But, you don't need to read GWYF to read this first, although I recommend you do. GSA is so motivating. I love Rachels writing style, I feel like we're talking and she is right there mentoring me.",5
"5600","I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer","Not a rehash of each and every attack; a well written and sincere book","DebnAnth","62319795","R3UV83D39JPAJ3","1556199880","""I'll Be Gone in the Dark"" is one of several books I have read on the East Area Rapist (EAR). I was a 13 year old growing up in Sacramento when the EAR terrorized his first victim (1976). He eventually struck in my neighborhood in Foothill Farms in attack #25 (1977). The book is definitely a fantastically interesting read. McNamara captures the essence of the 1970s Sacramento suburbs and other California locales of the numerous disturbing and horrific attacks by including area history, environment, and architecture in her prose. McNamara presents a remarkable view of the detectives, both the ones who worked the original cases and those who work the oh-so-cold cases now, and the hidden torment associated with their inability to snare this very prolific and very brutal animal.  I retired as a police officer and former detective (28 1/2 years) in 2016. Trust me when I say the author presents a sincere and beautifully written book that examines more than just the numbing details of each EAR attack. If you are looking for a sequential case by case page turner (of which a couple of well written books of those type are available), this book is not it. This book is not only about the EAR, this author places depth on DNA evidence and development and, more importantly, how the EAR crimes affected victims, victim families, police, McNamara herself, and whole communities as this rapist killer cloaked them all in his terror. Spoiler Alert: No tidy ending culminating in an arrest occurs.",5
"5601","A Gentleman in Moscow: A Novel","It has all the elements to make a good read. Great character development","D.P. McHenry","0143110438","R158G6II2W3G87","1556199922","A well-written novel. It has all the elements to make a good read. Great character development, interesting plot and historical information. I highly recommend this book.",5
"5602","Pet Sematary: A Novel","Almost obligatory to read","Krzysztof","198211598X","R3SKUVQ0WEPJSV","1556199925","Well, it's not my favorite Stephen Kings' book but still I like it very much. Author created sort of dark and disquieting world and let the reader go into it. Main characters are very deeply described (in contrast to the movie, where, for example, Wendy is nothing but an ordinary, scared woman) as well as relations between them. Gradual transition of Jack - from ""almost"" good father to the monster is very convincing. Good book, I don't regret the money I spent for it.",4
"5605","The Pho Cookbook: Easy to Adventurous Recipes for Vietnam's Favorite Soup and Noodles","Great Book for those who love soups","Paul A. Johnson","1607749580","R1L97LYAOHFFJ2","1556200196","Great addition to soups",5
"5608","The Woman in the Window: A Novel","and I like stories that are not predictable","Donna A.","0062678426","R2W6OXUHJWAQZP","1556200333","It's difficult to write a review of this book for two conflicting reasons.  First, the positive: the plot is ingenious.  It really does keep you guessing to the end, and I like stories that are not predictable.  Second, (and here's my criticism), the writing is really bad.  Really. Bad.  To make matters worse, the narrator (on Audible) read so slowly it seemed targeted to readers for whom English is a second language.  It was agonizing, and I found myself fast-forwarding through 1/3 of the book just to bypass endless needless descriptions, painfully slow narration, and, frankly, over-dramatized ""B-movie-quality"" narration.  Because the story line is clever, I will give it 3 stars, but I cannot recommend either the book (due to the awful dialogue) or the audible version (due to the painfully slow and over-dramatic narration).  My advice:  wait for the movie, and let's hope it is well-optioned to a talented director and cast.",3
"5609","The Woman in the Window: A Novel","I enjoyed this book from beginning to end!","M. J. Kunberger","62678426","RWSFTVJAZ54HK","1556200342","I think this will be a bestseller for sure.  Also read Shadow of the Lions by Christopher Swann another exciting book!",5
"5610","A Gentleman in Moscow: A Novel","A winter read","Avon Frulla","0143110438","R17LV1C8IGAOLC","1556200397","I felt that the characters were confusing even though there was an instruction to remember a Certain character. A LOT of description.",3
"5613","A Gentleman in Moscow: A Novel","Excellent read!","CP","0143110438","RPWYK04YJZU0Y","1556200697","Excellent read!  Our book club members thoroughly enjoyed this entertaining story set in Moscow.  As the Count's life unfolds in the Metropol Hotel, we are riding alongside 20th century history.",5
"5616","The Mister","Awful book!","The Guide To Romance Novels","1984898329","R16LCSBGQ406W9","1556200977","I was gifted the book.
I read Fifty Shades series. Took me forever. I decided to try this one. My honest opinion is it Fifty Shades remix book. Only it’s in England and Albania, not the USA. Rich aristocrat, poor virgin. Sound familiar? So much reminded me of Fifty Shades but I could have cared less about the characters. No letting the reader get to know the characters. Felt rushed. The end left me going WTH??? Just done. Thanks for reading and I'm still scratching my head.
I’ve read the last of this authors books. I forgot, dumb me, that this isn’t a 20 something writing this, it’s an older woman writing it. Still shaking my head.",5
"5617","The Beneficiary: Fortune, Misfortune, and the Story of My Father","Intriguing story.","ANA MARIA","159463419X","R3E0PE6ZVRS5JH","1556201077","Currently reading the book. I would say it is worth reading.",5
"5618","A Gentleman in Moscow: A Novel","All Stiva, No Lev","Mary E. OBrien","0143110438","R24I1E42Z6JEE8","1556201117","On the plus side, the novel is engaging, and entertaining; consistently held my interest.My reservations are mainly based on the lack of plausibility of some aspects of the plot.Alexander Rostov is a former aristocrat in post-Revolutionary Russia.  The blood-thirsty Bolsheviks sentence him to life in posh hotel, mainly because they believe that he may organize a military  threat against their corrupt regime.  Tyranny is sometimes capricious.The reason they don't kill Rostov outright is that he is (falsely) believed to be the author of a pre-revolutionary  poem.  The poem was actually written by his college friend, Mischko.  The aristocrat is great friends with this  Communist intellectual; though they don't seem to have anything in common.Rostov doesn't seem to care much that he is now relegated to a tiny room in the hotel attic; similarly to  Dr. Zhivago's attitude on losing his grand home.  The finances of this arrangement are  never specified.  Have the Bolsheviks paid up his room rent into perpetuity?  Or is the room doled out by the state, like the regular apartments were?  He eats all of his meals in the fancy restaurants inside the hotel.  The other guests in the hotel pay for their rooms & meals.  By luck, the Bolsheviks did not take his desk, which has a stock of gold coins; so he  is not penniless.  But how he pays normal living expenses is not explained.After a while, he does take a position in one of the fine restaurants; but this move seems more motivated by boredom than financial need.In this strange situation, hard to believe that Rostov would trust the Bolsheviks to just leave him alone for any length of time.  Any sensible man would plot to escape as soon as possible, not hang around for 30 years.The beginning of the book seems to flatter the Bolsheviks.  Rostov observes that their behavior at a political meeting is analogous in some ways to behavior of the aristocrats at a social event; both groups honor senior members, and so forth.  Of course, he might find just as many parallels observing the monkey cage at the local  zoo.At first, the author minimizes the faults of the Bolsheviks;  painting a ""Norman Rockwell"" view of Communism.  A strain of this attitude continues throughout the whole book.  The Bolsheviks are at worst lovable clods;  a girl is saved from an orphanage on the rumor that she is the illegitimate daughter some party favorite.  Another time, the same girl is rescued from forced relocation away from Moscow to a remote city, when Rostov's girlfriend suggests that one of the  party bosses has an interest in her.  The people all bend over backwards like fools to avoid offending their “highnesses.”The author's purpose is to attempt to  resolve an unresolvable political contradiction:  he is a product of Yale U, one of the most elite institutions in the world; yet the entire curriculum there is Marxist.The author doesn't touch  the real meaning of being an aristocrat.  To him, aristocrats are just silly little men who have too strong a taste for luxury, and use artificial ""manners"" to charm people.The book references Tolstoy often.  The main character's family name is Rostov, like Natasha's family in 'War & Peace.'  Why is it that so many contemporary novels  reference ""Anna Karenina""?Rostov is all Stiva, but no Lev;  all Pierre,  but  no Andrey.The reason that he returns to Russia after the Revolution doesn't make sense.  He states that he killed another  aristocrat.  The “victim” was trying to take  advantage of his beloved younger sister, tricking her into an engagement.  In fact, Rostov only injures him in a confrontation; but the cad manages to die in battle later on.  If he felt that he had killed a fellow Russian of his own social set, would that not be reason to stay away from Russia, rather than to go back? And, in those days, trying to dishonor his sister would have been considered sufficient cause to kill him anyway.  But more importantly, why did he never just  level with his sister that he didn't trust the guy?Another thing that makes no sense is Rostov's friendship with the 9yo Nina.  The type of conversations they have would be more natural if she were a middle-aged, middle-class woman:  for example, they talk about when to thank someone,  appreciating the work of others and why men fight duels.Where are the kid's parents?  Letting the child roam the hotel without  any supervision is a set-up for rape.  The situation just doesn't seem plausible; the author is just using the kid as a cute plot device to avoid dealing with the complexity of Rostov's sudden loss of  social standing.To even further exaggerate this plot problem, Nina grows up, and leaves her own 7yo daughter Sofia  with Rostov, and then mysteriously vanishes.  Rostov shares his 10x10 cell with Sofia for the next 10 years.  Again, where are this child's grand-parents?  Such circumstances  would be hellish: no privacy at all.Sofia, like Nina before her, wanders every hallway, servant's passage and sub-basement of the hotel.  Why isn't anyone concerned that for a child to be alone in these areas is dangerous?The author can't make the sympathetic orphan character a boy; however more believable the story might be.  Exploring the far reaches of the  hotel in such thorough detail would be more a young man's interest; but White males are too politically incorrect to use as characters in novels; so  authors too often use girls to embody  a boy personality, even when the resulting narrative is beyond belief.But then maybe the author was concerned that Rostov adopting a boy orphan might seem gay?",4
"5624","The Woman in the Window: A Novel","An accomplished and effective thriller","Kindle Customer","0062678426","RO3N7XMWN2VCY","1556201293","This book kept me interested from start to finish, and delivered a climax that managed to work in a few unexpected curves without indulging in excessive contrivance, no small feat in a time where it seems every thriller ties believability in knots (if not obliterating it utterly) to provide some kind of ""twist."" Anchored by the deeply fractured voice of a decidedly unreliable narrator as well as a strong sense of place and sharp descriptions, ""The Woman in the Window"" is the best thriller I've read in awhile, and marks AJ Finn as a writer worth watching.",4
"5625","The Woman in the Window: A Novel","Really good read","SusanDB11","62678426","R3L9S0NYWPVI0R","1556201342","Excellent book. Had me hooked right from the start. Highly recommended. Well drawn characters. Good story line. Pick it up.",5
"5626","The Woman in the Window: A Novel","Thrilling!","Pam","0062678426","R2WKG44NYORKR6","1556201353","What a thrilling and captivating journey this story takes you on!  I'm usually a pretty slow reader as I can get bored with the writing, but I could NOT put this book down!  The last part of the book had me saying out loud OMG quite a few times and I had serious chills!  I highly recommend this one if you like thrillers!  My only complaint is that the kindle is too expensive!  I never would have paid that, but reading the review of a good book friend and having her recommend it to me, I just could not wait!!  Fantastic!",5
"5628","The Second Mountain: The Quest for a Moral Life","What' new -- only inflated terminology","Aran Joseph Canes","0812993268","RGZHOI936EC9S","1556201583","Thank you Amazon for the great service provided by providing opening sample pages to read to get the taste of a book.
Since Brooks uses the term ""moral ecology"" repeatedly throughout, one would have expected a clear definition -- like one for ""ecology"": ""Ecology is the branch of biology which studies the interactions among organisms and their environment."" And why not use the term ""moral environment"" -- which people generally have a better grasp of.
Brooks talks about ME -- but the reletionship between ""moralities"" or persons with different morals? Apparently, not so much.
Brooks' pomposity is sheer annoying. Not buying this. Besides, the local library undoubtedly will waste my tax dollars buying it for me, whether I want it or not!
Look for books by Rabbi Harold Kushner or the sermon-books by Rev. Fleming Rutledge. Time well spent reading these two.",4
"5630","A Gentleman in Moscow: A Novel","Magic","Joyce DeVore","0143110438","R243B5KB0U8MSQ","1556201717","Mr. Towles creates a fairly unbelievable story find then he convinces the reader that the story is real and the characters can achieve impossible heights.  He is a magician with words.",5
"5631","Smashed: Junji Ito Story Collection","Master of Horror!","Amazon Customer","1421598469","R3C2VXWEC78KKN","1556201775","Wonderfully weird and unsettling. Thick, high quality pages and good binding, if you're slightly interested in this i'd suggest picking it up!",5
"5635","A Gentleman in Moscow: A Novel","One Star","sharon rothzeid","0143110438","ROI5LTSVAJ43C","1556201957","Didn’t care for this book",1
"5638","Cribsheet: A Data-Driven Guide to Better, More Relaxed Parenting, from Birth to Preschool","Data for the win!","bcof","0525559256","R3CCPU1616D3YC","1556202220","We can (and should) debate the conclusions, but it's nice to see a more frequent look to evidence enter the historical domain of anecdote, superstition, and hearsay.",5
"5639","The Woman in the Window: A Novel","This Guy is Amazingly Gifted!!","Daintymiss1957","0062678426","R35XZBBK0P0K8D","1556202253","Every so often you run across a writer who loves words, poetry and can turn an everyday well-used and immediately recognizable phrase into something that is unusual, bright (like a shining pedigree moon), and has you looking up the meanings of his really cool words. This writer created a story with in a story within another story. I couldn't put it down from the moment I began the first page. Read this book!!! It's worth your time. It's emotional. It's interesting. It's thought provoking. You'll love it.",5
"5640","The Woman in the Window: A Novel","Excellent Setup; Surprising and Suspenseful","Steven","0062678426","R286Y0DSTCCFZD","1556202313","An exciting, well-written thriller made particularly intriguing by the unreliability of the narrator, Anna Fox.  Her post-traumatic stress leaves her deathly afraid of open spaces and heavily medicated with powerful drugs, including antipsychotics.  Despite frequent warnings from her psychiatrist--one of the few people she actually interacts with in person--she continues to binge drink, compounding her struggles and reliability.  When a violent situation arises with her neighbors, the reader, other characters, and even Anna herself begin to wonder how much to trust her perceptions and memory.  You'll enjoy learning about some of Anna's unique coping mechanisms, just how much to trust her and whether and how she can redeem herself from the tenuous situation she finds herself in.  Overall, the unique setup, the surprising twists, and the quality of the writing make this a worthy addition to the bookshelf for fans of thrillers.",4
"5642","A Gentleman in Moscow: A Novel","Quite simply, one of the finest books I have read","B. White","0143110438","R2K4D2O6F528SM","1556202617","The prose in this book makes a reader slow down to savor it. It is also an engrossing and touching story with characters that are not to be soon forgotten.",5
"5644","I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer","Less Than I Expected","Lady Silverlocks","62319795","R181ZBJ4PV5JWZ","1556202767","The first several chapters were good.  The rest were apparently assembled by others from her notes and prior articles.  The back-and-forth rather than a timeline approach made it difficult to keep the story straight. Can’t say whether her research or that of other amateur sleuths contributed to the eventual capture of the GSK, also known throughout the book as the EAR, the ONS, the EAR-ONS.  Pick one name and stick to it! It could have been better.",3
"5645","A Gentleman in Moscow: A Novel","The perfect coming together of jaw dropping erudition","Combray","0143110438","R36JQQKL2V9Z4R","1556202797","This is one of those rare books that will remain etched in your memory for a lifetime.  The perfect coming together of jaw dropping erudition, incredible beauty, and suspenseful intrigue.  Half the fun is waiting to see how the various seeds Towles sows early on will bare fruit.  And bare fruit they will--like a thousand flowering apple trees!",5
"5647","Late Bloomers: The Power of Patience in a World Obsessed with Early Achievement","Good Information!","Dr. Joseph S. Maresca","1524759759","R1ORTEAIVVL20T","1556203013","""Late Bloomers"" by Rich Karlgaard extols the many virtues of people who cultivate their executive functions later on in life when have had more experience. A career with more and varied experience usually produces important seasoning, wisdom and a sharpened awareness or judgment.

Karlgaard discusses the dynamics of fluid intelligence versus crystal intelligence. Fluidity deals more specifically with unstructured situations where people wait to gain more input and perspective before making a decision.

Late bloomers tend to demonstrate more curiosity, compassion, resilience bouncing back from adversity, tenacity and a modicum of self doubt. Older workers tend to bounce back from complacency and learn from past mistakes, as well as, lost opportunities.

Karlgaard explains that the executive functions tend to surface after the mid-twenties. He gives important credit to the iterative process of becoming wise due to a greater range of experiences.

The author explains how cognitive functions peak over time. For instance, people learn and remember names in their early 20s. Short term memory grows from the mid-twenties to mid-thirties. Face recognition becomes more pronounced in the early 30s. Social understanding peaks between the mid forties and mid fifties while verbal knowledge peaks in the mid-sixties. <pp.91>

For the workplace, older workers generally know the operations well enough to formulate a range of very good but not necessarily perfect solutions.Additionally, older workers can more readily identify classic pitfalls,as well as, solution sets that simply are not practical in implementation.

Overall, ""Late Bloomers"" by Rich Karlgaard is a welcoming treasure of new perspective on what older workers can bring to the table after years of experience and seasoning in life and the workplace. The book ends with nearly 50 pages of detailed notes which help to explain the contents of this most unusual book.",5
"5648","The Woman in the Window: A Novel","Every time I thought I had figured out the Story, there was another twist.","Diane T.","0062678426","R1N6I2SZZTZSVU","1556203093","The Woman in The Window is a book about a woman who stays in her home because she is suffering from agoraphobia due to PTSD from a trauma she experienced several months earlier. While she is in her own home, she often likes to watch classic movies, play chess online, and watch her neighbors out her window. One evening she witnesses something horrible in one of her neighbor’s windows and story takes off from there.This was one of my favorite books I’ve read so far in 2018. I love how the narrator brings your right along for the ride with her, whichever way she goes. Anytime you think you have this story figured out, Finn hits you with yet another twist. I also loved the frequent references to classic movies. Awesome read! 5 stars!",5
"5651","The Woman in the Window: A Novel","Great story","Vanessa","62678426","R21B7CIGAU9JU6","1556203245","Possibly an inside peak into the brains of agoraphobics, depressives and alcoholics. A learning story with a twist ending. A little claustrophobic but it has a good ending.",4
"5653","The Woman in the Window: A Novel","A long start up","Kimberly","62678426","R1VDKV3UJCQ6QR","1556214154","3.5 stars. This was a good story with great twists but didn't pick up until 75% of the way through.",3
"5654","The Pho Cookbook: Easy to Adventurous Recipes for Vietnam's Favorite Soup and Noodles","You want to lean how to make excellent pho (simply) - this is the book!","Paul A. Johnson","1607749580","R1VDVQ55QN2TMT","1556214240","I wanted to learn how to make Pho. This cookbook quite clearly and simply, takes you through the process to make excellent pho. Very well written. Once you understand, the broth is what makes Pho, all the pieces fall easily into place. The cookbook also contains excellent sauces and side dishes. Since buying this cookbook, I’ve also gone to the author’s website which also contains a wealth of good onfo.",5
"5655","The Woman in the Window: A Novel","Sixth Sense Meets Rear Window Meets Girl on the Train Meets ...","Elle O.","0062678426","R27CD397SOKT43","1556214253","I bought the Kindle edition because of Mr. Finn's bio (Tugboat sold me), and I'd recommend this as a great beach read for the less cynical and jaded.  (I read for a living, so I almost always see it coming, and this time was no different.)I knew.  And I knew when I knew.  But then, I hoped it would be something else.  But then it was what I thought.  I still enjoyed it until the last few chapters when I just couldn't.  Still, great style and the use of the classic movies was brilliantly done.",3
"5656","A Gentleman in Moscow: A Novel","A gracious story, a beautiful read","Katherine Larson","0143110438","R3QK9E8ZL1TW1P","1556214437","A book of intrigue and graciousness, beautifully written.",5
"5657","A Gentleman in Moscow: A Novel","Excellent story. One review analyzed the main character as ...","julie","0143110438","R1WLD8CQ5MWJG3","1556214497","Excellent story. One review analyzed the main character as not having a genuine Russian temperament. It's historical fiction, not a textbook. Charming writing, wonderful story. Sorry to see it end.",5
"5659","The Home Edit: A Guide to Organizing and Realizing Your House Goals (Includes Refrigerator  Labels)","Tidy Inspo for Days","roberta f. cummings","0525572643","R2W8QN6RILRLKL","1556214533","These ladies are magical organization fairies! Love them. Love their book. Love champagne.",5
"5662","After (The After Series)","Addictive read","Kristin","1982111003","R3F1VGWEWW3UTO","1556214704","I was pulled into this story from the beginning and could not put the book down..although I did until the next day because I had to get some sleep..lol.. it captured me completely and i fell in love with the characters. You definitely feel so many emotions from this book. You love and hate and for sorry for Tessa but really enjoy watching her develop and get more ballsy and speaking up for herself, there's also her vulnerable side when it comes to Hardin.Hardin.. is the ultimate bad boy in the beginning and you start to learn little snippets about why he's built this wall up and start to understand and hope he'll definitely try and make it work for Tessa.. but then your heart does get shattered towards be end and I just wanted to shake Hardin and most!!! But then you sit back and want him to explain and beg for forgiveness and let Tessa heal and make it work.. I love them together. I can't wait for more",5
"5665","Internment","This. Is. Us.","Biblioholic Beth","316522694","R1IF21UN3HZD6H","1556214835","I am gutted. Shattered. Not words I usually use, but Ahmed has written a story that is terrifying in its reality. As she says in the Author's Note, ""When fascism comes to America, it will come draped in the flag."". Such is the case here, the tale of what America could have been, is verging on becoming, *could still be*. A tale of Muslims, banned, then rounded up and put into internment camps. A tale of nationalism flowering at the highest levels of government. Where those who stand up, who resist, are the youth. And where those who resist may pay a heavy price.This is a hard book, and it seems like maybe not one to finish the year out with. But then again - it feels like the perfect book to finish this hellacious year out with, to start a new year more aware and stronger in will than before.The writing here is excellent. There isn't a lot of flowery language - it's spare and honest, as befitting a character...AN AMERICAN CITIZEN...stolen from her home, locked in a camp run by a man who feels that Muslims are ""vermin"". That reporters are ""fake news"". That ""People want to be happy in their ignorance."". If this all seems a little too on-point, that's because it is. And it could be sappy. Or weak. Or pushy. Or any other of a dozen ways this could have been a badly written story. But it's not - it's just a straight up gut-punch with the reality that THIS is truly a possibility.And in the end, we have the reality that THIS. IS. US. Americans have allowed this to happen before, and we're dangerously close to allowing it again. Ahmed reminds us that we are stronger together than apart, reminds us of the cost of being ""other"", reminds us of the cost of resisting - then reminds us that this - the hope, the resistance - this also is WHO. WE. ARE.",5
"5666","The Woman in the Window: A Novel","The novel held me captivated from the first sentence to the last.","R. Conchado","62678426","R3ITFZ7VMDTNOC","1556214845","It was an entertaining book to pass a few summer days and nights by. I loved it and found it very engrossing. I liked the fact that I didn't know how it was going to end until I finnished reading the book.",5
"5667","Pet Sematary: A Novel","Steven King Lives","Joseph W Street","198211598X","R38B8M9PYAKSC5","1556215007","Typical Steven King.  Fun to read when nothing else is handy, but not so bad when all else is considered.",4
"5669","Lead from the Outside","Practical, resourceful guide to a meaningful life","Molly B. Mckay","1250214807","R1UTCDDNZZ0KQR","1556215332","I caught a tv interview of Stacey Abrams and thought ‘Wow! she is awesome!’ I read a lot of biographies of people I admire and Stacey weaves her personal story into the chapters but the book’s focus is practical, creative, interesting ways to determine your objective and then achieve it! Fantastic book for anyone looking to live a more inspired and powerful life and savvy can do book for business or political success - loved it and can’t wait to support her in whatever she does next!! And I need to pick up her novels and check that out next",5
"5670","The Woman in the Window: A Novel","Suspense and intrigue; but don't believe that its the hottest new triller","Jude Livingston","0062678426","R1P1A64J0HDWTW","1556215393","The one line tags make this seem like a great book to read. Gillian Flynn and Stephen King say 'Astounding. Thrilling. Amazing’ and ‘One of those rare books that really is unputdownable.'I disagree. It took me a while to work out if Anna was sane or imaging things. I guessed a lot of what was going to happen. Perhaps I read too many of these books and can follow the formula.Yes there is suspense and intrigue; but it isn't in the same league as 'Gone Girl' or 'Girl on the Train'. Worth reading, but I wouldn't rave about it. Three and a half stars.",3
"5672","A Gentleman in Moscow: A Novel","Historical - great review of the culture and of the day !","D.P. McHenry","0143110438","R1KKYTJMYJHK9N","1556215522","Excellent writing and story line ; very unique with historical background",5
"5673","The Woman in the Window: A Novel","Nice summer read","Queen Margo","0062678426","R6DYR15Z2PGCV","1556215573","Easy to read and full of unpredictable turns. An unexpected end although overall it is the Gaslight story. You have to love classic Hollywood movies to really love the book. I found the drinking theme overdone and annoying. There is a sick woman and she drinks instead of taking her medication. It is repeated ad nauseam. It's a nice summer read, but I would not call it a masterpiece.",3
"5674","A Gentleman in Moscow: A Novel","Best Book I’ve Read in Ages","Ann Russo","0143110438","R1E4FR7FSG1UHK","1556215577","I love Amor Towles’ writing style, and loved the Count (“the gentleman”). I couldn’t put it down! It’s one of the best books I ever read.",5
"5678","A Gentleman in Moscow: A Novel","Excellent!","S.S.R-O","0143110438","R1DUNKOBZ25UJT","1556215637","Enjoyed tremendously! Fun, at times thought provoking, a classic in its own time, and totally different from anything I've read before. And I read a LOT.",5
"5679","I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer","i love crime stories","victoria kolozian","62319795","R3QLZ9IG1B4JH2","1556215686","i love crime stories.  it was written very well.  she really did a ton of research.  its sad that she passed so young.",4
"5685","The Woman in the Window: A Novel","Such a great read","Danielle","0062678426","R3UBSS5255Z3LF","1556216413","This was the most enjoyable book I’ve read in a very long time. I was upset when it ended and the books I’ve read since have been dull in comparison.  I’ve been reading and watching mysteries as long as I can remember and normally have them figured out in the first few minutes this was another story there are multiple twist that keep you on the edge of your seat for the whole entire back I have recommended this to you all of my friends already and hope this author writes more soon",5
"5688","Eat to Beat Disease: The New Science of How Your Body Can Heal Itself","You ARE What You Eat","V. Hutson","1538714620","R2RQ6YNJH6NNNP","1556216767","Dr. Li delivers a great deal of information and explanation for why he is recommending some 200+ disease-fighting whole foods in this book. You may be surprised at some items that made the list like beer and sourdough bread. Many diseases are avoidable, but the time to act is NOW. Prevention is worth a pound of cure. As a bonus, this book is also available on Audible as a portable on-the-go option.",5
"5689","A Gentleman in Moscow: A Novel","Well crafted insight into the Russian progression from one form of tyranny to the next","Doris C.","0143110438","R1BB1HULZO2TKW","1556216777","Amor Towles has a gift that I wish I possessed. His phrasing paints picture after picture so well that you realize at the end of the book you watched the story unfold more than read the story.",5
"5690","Pet Sematary: A Novel","excllent.","jean","198211598X","R2OUHT848N61HK","1556216782","An excellent, easy read. Not nearly as long or verbose as many of King's novels. Reread this just in time for the sequel",5
"5692","The Woman in the Window: A Novel","SLOW BUILD TO THE TOP OF THE ROLLER COASTER","Betsy Pascucci","0062678426","R38BHHXGLM57CM","1556216893","My first question about this book was - how/why did A.J. Finn come up with this poor broken woman as a main character in a thriller?  In the beginning she is hard to root for because she just seems so pathetic, but as we get to know her, we see she is a suffering soul, yes, but not a weakling.  She wants to fight!  She just doesn't know how.  The reveal to this story caught me off guard.  I was already invested in the mystery just the way it was presented.  From the reveal on it was a roller coaster ride and I'm glad I was there to catch that last thrilling down hill drop.",5
"5694","A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II","WWII Female Spy","Mary E. Young","073522529X","R3CJX79OX4DX5J","1556216995","During WWII, Virginia Hall risked her life over and over, as a spy in occupied France. During the beginning of the war, she created a vast organization of contacts, busted fellow spies out of jail, and relayed on-the-ground intelligence about German troop movements, numbers, and the day-to-day condition. After her cover was blown, she escaped over the mountains in the dead of winter with a prosthetic leg. Once back in England, she demanded to be sent back to France. Upon her return, she coordinated guerilla fighters, blowing up bridges, arranging equipment drops, and reporting back vital information.

Virginia Hall was a fascinating person. I can't imagine her strength and determination. Although the book was slow at times, it was well written and engaging. Overall, well worth picking up.",5
"5695","After (The After Series)","Wattpad Fan!","Jasmin","1982111003","R6U746L35KLFR","1556217154","After was the first story I ever read on wattpad. I wasn't much of a reader at the time but I loved this story! It is the best story on wattpad and the book does it justice. This is what got me into reading. I love books now! It's an addiction. I was only reading it out of bordom but I found myself pulling an all nighter because I could not stop reading! Buy this book and support Anna Todd. She clearly didn't write this for fame or fortune. It's pure.",5
